title,author,isbn,count
"A rock is lively /","Aston, Dianna Hutts.","9781452106458 (lib. bdg.) : | ",3
"Crusades : ","Rice, Melanie.",0789465035,3
"The mixed-up chameleon /","Carle, Eric","0690043961 : | 069004397X (lib. bdg.) :",3
"The mysterious tadpole /","Kellogg, Steven.","0803727887 :",3
"The bold dry garden :","Silver, Johanna,","9781604696707 | 1604696702",3
"Artemis the loyal /","Holub, Joan.","9781442433779 (pbk.) : | 1442433779 (pbk.) :",3
"Aphrodite the diva /","Holub, Joan.","9781442421004 (pbk.) : | 1442421002 (pbk.) :",3
"Athena the wise /","Holub, Joan.","9781442420977 (pbk.) : | 1442420979 (pbk.) :",3
"The New Yorker.",,,3
"Tink, north of Never Land /","Thorpe, Kiki.","9780736424554 (pbk.) : | 0736424555 (pbk.) :",3
"After her :","Maynard, Joyce,","9780062257390 : HRD | 00622573",3
"The Grocer's son",,"9781436156424 | 1436156424",3
"Hans Christian Andersen's The snow queen /","Andersen, H. C.",,3
"Accepted! 50 successful college admission essays /","Tanabe, Gen S,","9781617601293 : PAP | 1617601292 : PAP",3
"Training your dog: the step-by-step manual /","Volhard, Joachim.",087605775X,3
"For my daughters /","Delinsky, Barbara.","0060176180 :",3
"I know an old lady who swallowed a pie /","Jackson, Alison,","0525456457 | 9780525456452",3
"Creepy carrots!",,,3
"My first book of Arabic words /","Kudela, Katy R.","9781429652667 (lib. bdg.) : | ",3
"The lovers :","Nordland, Rod,","9780062378828 | 0062378821 | 9780062465764 | 0062465767",3
"Portrait of a legend, 1951-1964","Cooke, Sam.","9786307810306 : SACH | 6307810300 : SACH",3
"Terrific /","Agee, Jon.","0786851848 (hardcover) :",3
"Hit the ball Duck /","Alborough, Jez.","1929132964 :",3
"The stories of Muriel Spark /","Spark, Muriel.",0525243305,3
"The golden secrets of lettering :","Flor, Martina,","9781616895730 | 161689573X",3
"Gone for good /","Coben, Harlan,","038533558X :",3
"Mr. Tiger goes wild /","Brown, Peter,","9780316200639 : SAL | 0316200638 : SAL",3
"Harry Potter and the deathly hallows /","Rowling, J. K.","9780545010221 : | 0545010225 :",3
"The gymnastics book :","Schlegel, Elfi.","9781770851603 : | 1770851607 :",3
Yu-Gi-Oh!,"Takahashi, Kazuki,","1591166136 (pbk.) :",3
"Yu-gi-oh! GX.","Takahashi, Kazuki,","1421531739 : PAP",3
"Portrait of Jennie /","Nathan, Robert,",,3
"Rest in peach /","Furlong, Susan,","9780425278567 : (paperback) | 0425278565 : (paperback)",3
"Get a financial life :","Kobliner, Beth,","0684812134 | 9780684812137",3
"Red sparrow :","Matthews, Jason,","9781476706122 (hardcover) : | ",3
"The big hill /","Cowley, Joy.","1559111399 (pbk.) | 1559111348",3
"Princess Posey and the Christmas magic /","Greene, Stephanie.","9780399163630 : HRD | 0399163638 : HRD",3
"Nightmare of the iguana /","Vernon, Ursula.","9780803738461 (hardcover) | 0803738463 (hardcover)",3
"Bad Dogs Have More Fun","Gorgan, John.","9781597775700 : | 1597775703 :",3
"My first book of soccer /","Bugler, Beth,","9781683300021 | 1683300025",3
Forbes.,,,3
"The Backyardigans.",,"1415739005 | 9781415739006",3
"Rise to rebellion /","Shaara, Jeff,","034542753X | 9780345427533",3
"Hubert's hair-raising adventure /","Peet, Bill.",0395150833,3
"Breakfast at Tiffany's",,,3
"Riddles and danger /","Chick, Bryan.","9780061989278 : HRD | 0061989274 : HRD",3
"The Judas gate /","Higgins, Jack,","9781410432841 | 141043284X",3
"School's first day of school /","Rex, Adam,","9781596439641 : SAL | 1596439645 : SAL",3
"Meet the parents:",,"9781417011193 | 141701119X",3
"Santa's hat /","Schumacher, Claire.","0137911874 (lib. binding) :",3
"Lost cities /","Gallant, Roy A.",0531049140,3
"The World's last mysteries /",,"089577044X :",3
"Dancing feet! /","Craig, Lindsey.","9780375861819 : | 0375861815 :",3
"James and the giant peach",,,3
"True compass","Kennedy, Edward M. ","9781600247545 :",3
"Elmer /","McKee, David.","0688091717 | 0688091725 (lib. bdg.)",3
"In ","McClure, Nikki","9781419714863 : SAL | 1419714864 : SAL",3
"The cat who went up the creek /","Braun, Lilian Jackson.","039914675X (acidfree paper) :",3
"The New York Times story of the Yankees :",,"9780316463867 : PAP | 0316463868 : PAP",3
"Fenway voices /","Lautier, Jack,","0899093248 :",3
Caravans;,"Michener, James A.",,3
"Your Credit Score : How to Fix, Improve, and Protect the 3-Digit Number That Shapes Your Financial Future /","Weston, Liz Pulliam.","0131486039 (pbk.) :",3
"Crafty Cat and the crafty camp crisis /","Harper, Charise Mericle,","9781626724853 | 1626724857",3
"Life mask /","Donoghue, Emma,",0151009430,3
"A cup of tea /","Ephron, Amy.",0688149979,3
"Applesauce season /","Lipson, Eden Ross.","9781596432161 (lib. bdg.) : | ",3
"Double take! :","Hood, Susan,","9780763672911 | 0763672912",3
"Pumpkins :","Ray, Mary Lyn.","0152522522 :",3
"The bazaar of bad dreams","King, Stephen,","9781442388505 | 1442388501",3
"The queen of Patpong /","Hallinan, Timothy.","9780061672279 | 0061672279",3
"Life support /","Gerritsen, Tess.","0671553038 :",3
"The way of kings /","Sanderson, Brandon.","9780765326355 : HRD | 07653263",3
"Cinderella ","James, Lily,","9786315949043 : DVD | 6315949045 : DVD",3
"Jumping day /","Esbensen, Barbara Juster.",1563977095,3
"Crafts for Halloween /","Ross, Kathy","1562944118 (lib. bdg.) | 9781562944117 (lib. bdg.)",3
"The mouse and the motorcycle /","Cleary, Beverly.","9780681128057 | 0681128054",3
"Kitten's first full moon  /","Henkes, Kevin.","0060588284 :",3
"Maria Muldaur's Barnyard dance","Muldaur, Maria","9781566284899 | 1566284899",3
"How to raise monarch butterflies :","Pasternak, Carol,","9781770850019 (bound) | 177085",3
"The orphan master's son :","Johnson, Adam,","9780812992793 : | 0812992792 :",3
"Written and drawn by Henrietta /","Liniers,","9781935179900 : HRD | 193517990X : HRD",3
"Long Term Loan Laptop",,,3
"Etta and Otto and Russell and James /","Hooper, Emma.","9781476755670 : HRD | 1476755671 : HRD",3
"Consumer reports.",,,3
"It's holiday time! /","Bennett, Elizabeth.","9781589256408 (board book) | 1",3
"Consumer reports.",,,3
"Tales of Beatrix Potter ;",,,3
"Drive! :","Goldstone, Lawrence,","9781536611205 : CMD | 1536611204 : CMD",3
"Sycamore Row /","Grisham, John","9780385366472 : CMD | 0385366477 : CMD",3
"The stranger game /","Busby, Cylin,","9780062354600 (hardback) | 0062354604 (hardback)",3
"Meet the Patels ","Patel, Ravi,","9786316328137 : DVD | 6316328133 : DVD",3
"The best of Outside :",,0375703136,3
"Chelsea Chelsea bang bang /","Handler, Chelsea.","9780446552448 : | 0446552445 :",3
"My weird writing tips /","Gutman, Dan.","9780062091062 : PAP | 00620910",3
"The innocent /","Baldacci, David","9780446572996 (regular) | 0446572993 (regular)",3
"Ducking for Apples","Berry, Lynne; Nakata, Hiroe (ILT)","9780805089356 : SAL | 08050893",3
"The fifth elephant :","Pratchett, Terry.","9780061020407 (pbk.) | 0061020",3
"How to live like a Stone-Age hunter /","Ganeri, Anita,","9781467772075 : PAP | 1467772070 : PAP",3
"Step into-- the stone age /","Hurdman, Charlotte.","1859676847 | 9781859676844",3
"Tree /","Burnie, David.","0789458217 (pb) | 0789458209 (",3
"Sleep is for everyone /","Showers, Paul.","0060253924 | 9780060253929 | 0060253932 (lib. bdg.) | 9780060253936 (lib. bdg.) | 0064451410 (pbk.) | 9780064451413 (pbk.)",3
"365 things to do with LEGO bricks /","Hugo, Simon,","9781465460363 : HRD | 1465460365 : HRD | 9781465453020 : HRD | 1465453024 : HRD",3
"Return /","Becker, Aaron,","9780763677305 : SAL | 0763677302 : SAL",3
"Quest /","Becker, Aaron,","9780763665951 : SAL | 0763665959 : SAL",3
"Jeeves and the wedding bells","Faulks, Sebastian.",9781427237828,3
"Leaves! Leaves! Leaves! /","Wallace, Nancy Elizabeth.","0761451404 :",3
"Vessels :","Raeburn, Daniel K.,","9780393285383 | 0393285383",3
"Hard truth /","Barr, Nevada.","0399152415 (alk. paper)",3
"Oscar Wilde's The picture of Dorian Gray",,"141987134X | 9781419871344",3
"Who's going to lick the bowl? /","Melser, June.",,3
"A legacy of spies :","Le Carré, John,","9780735225114 (hardback) | 9780525557746 (export)",3
"The fantastic family Whipple /","Ward, Matthew","9781595146892 : HRD | 15951468",3
"William Shakespeare's Hamlet /","Coville, Bruce.","0803727089 (lib. bdg.) :",3
"When the thrill is gone /","Mosley, Walter.","9781594487811 : | 1594487812 :",3
"The long fall /","Mosley, Walter.","9781594488580 : | 1594488584 :",3
"Labyrinth /","Mosse, Kate,","0399153446 (acidfree paper) | 9780399153440 (acid-free paper)",3
"Black Betty /","Mosley, Walter.","0393036448 : | 9780393036442",3
"A light in the attic /","Silverstein, Shel.","0060256737 | 9780060256739 | 0060256745 (lib. bdg.) | 9780060256746 (lib. bdg.) | 0060513063 | 9780060513061",3
"So long at the fair : ","Schwarz, Christina.","9780307275493 (pbk.) | 0307275493",3
"Schooled /","Korman, Gordon,","9780786856923 (lib. bdg.) : | 0786856920 (lib. bdg.) :",3
Puzzle,,,3
"David Copperfield /","Dickens, Charles,",,3
"My kitchen year :","Reichl, Ruth,","9781400069989 : HRD | 140006998X : HRD",3
"Café Morocco /","Helou, Anissa,",0809226677,3
"Emily ever after /","Dayton, Anne.","0385514638 (pbk.) :",3
"English grammar in use :","Murphy, Raymond.",0521532906,3
"One good turn :","Atkinson, Kate.","0316154849 :",3
"Bridge of sighs","Russo, Richard,","9780739318898 : | 0739318896 :",3
"River of darkness /","Airth, Rennie,",0670885959,3
"Stanley Kubrick Double Feature : ",,"9781622245628 : DVD | 1622245628 : DVD",3
"Fireboat :","Kalman, Maira.","0399239537 :",3
"Tyrannosaurus Drip /","Donaldson, Julia.","9780312377472 : | 0312377479 :",3
"And the train goes-- /","Bee, William.","9780763632489 (lib. bdg.) : | ",3
Babybug.,,,3
"The chronicles of Narnia.",,,3
"New York's bravest /","Osborne, Mary Pope.","0375821961 :",3
"Fritz Kahn.","Von Debschitz, Uta.","3836504936 | 9783836504935",3
"Five little ducks :","Paparone, Pamela.","1558584730 (trade) | 1558584749 (lib.)",3
"Garbage collectors /","Bourgeois, Paulette.","1550744402 | 9781550744408 | 1550748262 | 9781550748260",3
"I'm trying to love spiders :","Barton, Bethany,","9780670016938 : SAL | 0670016934 : SAL",3
"I spy Christmas :","Wick, Walter,","0590458469 | 9780590458467",3
"The assassin /","Cussler, Clive","9780399171758 (hardcover) | 0399171754 (hardcover)",3
"Captain Underpants and the wrath of the wicked Wedgie Woman :","Pilkey, Dav,","9780439050005 : PAP | 0439050006 : PAP",3
"The pledge :","Masterson, Michael,","9780470922408 (hardback) | 0470922400 (hardback)",3
"Working men :","Dorris, Michael.","0805022961 | 9780805022964 | 0446670197 | 9780446670197",3
"Husbandmen of Plymouth :","Rutman, Darrett Bruce.",,3
"The kids' outdoor adventure book :","Tornio, Stacy.","9780762783526 (pbk.) | 0762783",3
"War dance",,,3
"I've got sand in all the wrong places /","Scottoline, Lisa,","9781410491251 (hardcover) | 1410491250 (hardcover)",3
"Etta and Otto and Russell and James /","Hooper, Emma.","9781476755670 : HRD | 1476755671 : HRD",3
"Long Term Loan Laptop",,,3
"A party /","Cowley, Joy.",,3
"An island Christmas :","Thayer, Nancy,","9780553393873 (hardcover : acidfree paper) | 0553393871 (hardcover : acidfree paper)",3
"Boats float! /","Lyon, George Ella,","9781481403801 : SAL | 148140380X : SAL",3
"Crystal gardens /","Quick, Amanda.","9780399159084 | 0399159088",3
"Awesome autumn /","Goldstone, Bruce.","9780805092103 (lib. bdg.) : | ",3
"You are my little bird","Mitchell, Elizabeth,",,3
"Someone else's shoes",,,3
"The hollow hills /","Stewart, Mary,",0688001793,3
"Rumor has it",,1419809733,3
"The sinner /","Hammesfahr, Petra,","9780143132851 (paperback) | 0143132857 (paperback)",3
"Bad blood /","Sandford, John,","0399156909 | 9780399156908",3
"Dappled apples /","Carr, Jan","082341583X | 9780823415830",3
"Fall is not easy /","Kelley, Marty.","1559332344 | 9781559332347",3
"Leaf jumpers /","Gerber, Carole.","1570914974 :",3
"High noon",,,3
"The Krakatau eruption /","Benoit, Peter,","9780531206287 (lib. bdg.) : | ",3
W.,,,3
"Widget /","McFarland, Lyn Rossiter.",0374384282,3
"William Shakespeare's The merchant of Venice",,1404980229,3
"The Bourne supremacy",,1417003456,3
"Let's make faces /","Piven, Hanoch,","9781416915324 : SAL | 141691532X : SAL",3
"When the English fall :","Williams, David","9781616205225 | 1616205229",3
"Flight :","Alexie, Sherman,","9780802170378 | 0802170374 (pb",3
"The help",,"786936814309 : DVD",3
"Half-minute horrors /",,"9780061833793 : | 0061833797 :",3
"Irresistible forces /","Steel, Danielle.",0385319606,3
"Changing habits /","Macomber, Debbie.","1551666901 :",3
"The rusty, trusty tractor /","Cowley, Joy","1563975653 (hbk.) | 9781563975653 (hbk.) | 1563978733 | 9781563978739",3
"The secret pool /","Ridley, Kimberly.","9780884483397 : HRD | 0884483398 : HRD",3
"The castle in the sea /","O'Dell, Scott,",0395348315,3
"Always Emily /","MacColl, Michaela,","9781452111742 : HRD | 14521117",3
"The illumination /","Brockmeier, Kevin.","9780375425318 : | 0375425314 :",3
"To the last man :","Shaara, Jeff,","0345461347 :",3
"Cooking light.",,,3
"Runner's world.",,,3
Outside.,,,3
Money.,,,3
"Midsomer murders.",,,3
"Blame ","Abbott, Jeff,","9781478972143 | 1478972149",3
"The enchanted","Denfeld, Rene.",9781482992274,3
"Words of radiance /","Sanderson, Brandon.","9780765326362 (hbk.) : | 07653",3
"Trick or treat /","Landry, Leo.","9780547249698 (lib. bdg.) : | ",3
"The Bostonians,","James, Henry,",,3
"Divide and conquer","Ryan, Carrie","9780545466325 : CMD | 0545466326 : CMD",3
"Love and other consolation prizes :","Ford, Jamie,","9780525492580 | 9780525492566 | 0525492569 | 0525492585",3
"Lover's Lane /","Landis, Jill Marie.","0345453328 :",3
"I am invited to a party! /","Willems, Mo.","9781423106876 : | 1423106873 : | 9781448743537 (Paw Prints) | 1448743532 (Paw Prints)",3
"Allergy free with Dr. Z :","Zwetchkenbaum, John F.,","9781683502456 (pbk.) | 1683502450 (pbk.)",3
"Halloween surprises /","Schweninger, Ann.","0140506349 (pbk.) :",3
"Star wars.",,,3
"Singing lessons :","Collins, Judy.",0671003976,3
"The glass castle :","Walls, Jeannette.","074324754X (pbk.) :",3
"East-West healing :","Loo, May,","0471356034 (alk. paper)",3
"Between heaven and Earth :","Beinfield, Harriet.","0345379748 | 9780345379740",3
"Salvage the bones :","Ward, Jesmyn.","9781608195220 : | 1608195228 :",3
"Kinky boots","Lauper, Cyndi,",,3
"The football fanbook /","Gramling, Gary,","9781683300076 : HRD | 1683300076 : HRD",3
"Jane, unlimited /","Cashore, Kristin,","9780803741492 : HRD | 0803741499 : HRD",3
"Now what? :","Lore, Nicholas","9780743266307 (pbk.) : | 07432",3
"Iris and Walter /","Guest, Elissa Haden.",0152021221,3
"The secret history :","Tartt, Donna.","0679410325 :",3
"Fractured /","Watterson, Kate,","9780765387042 : (paperback) | 0765387042 : (paperback) ",3
"Murilla Gorilla, jungle detective /","Lloyd, Jennifer.","9781927018156 : HRD | 1927018153 : HRD",3
"Murilla Gorilla and the lost parasol /","Lloyd, Jennifer.","9781927018231 : HRD | 1927018234 : HRD",3
"Read it, don't eat it! /","Schoenherr, Ian.","9780061724558 : | 0061724556 :",3
"Serafina and the splintered heart /","Beatty, Robert,","9781484775042 (hardback) | 148477504X (hardback)",3
"To be where you are /","Karon, Jan,","9780399183737 (hardcover) | 0399183736 (hardcover)",3
"Field of blood :","Mina, Denise.","0316735930 :",3
"He's just not that into you :","Behrendt, Greg.","9781416947400 : | 141694740X :",3
"Foyle's war.",,,3
"P is for pilgrim :","Crane, Carol,",,3
"Where's my mummy? /","Crimi, Carolyn.","9780763631963 (lib. bdg.) : | ",3
"My fair junkie :","Dresner, Amy,","9780316430951 (hardcover) | 0316430951 (hardcover)",3
"Hail to the chin :","Campbell, Bruce,","9781250125606 | 125012560X | 9781250150981 | 1250150981",3
"Follow your interests to find the right college /","Marthers, Janet,","1627872620 | 9781627872621",3
"The fall of the stone city /","Kadare, Ismail.","9780802120687 : | 0802120687 :",3
"Sleeping beauties :","King, Stephen,","9781501163401 | 150116340X",3
"The great number rumble :","Lee, Cora,","9781554518500 | 1554518504 | 9781554518494 | 1554518490",3
"Skippyjon Jones, Snow What /","Schachner, Judith Byron","9780803737891 (hardcover : alkaline paper) | 0803737890 (hardcover : alkaline paper)",3
"Traps and specters /","Chick, Bryan.","9780062192226 : HRD | 0062192221 : HRD",3
"Raids and rescues /","Chick, Bryan.","9780062192288 (hbk.) | 0062192280 (hbk.)",3
"Consumer reports.",,,3
"Tilly Witch /","Freeman, Don,",0140502629,3
"Robert B. Parker's Fool me twice /","Brandman, Michael.","9780425261286 (paperback) : | 042526128X (paperback) :",3
"The perfect pumpkin pie /","Cazet, Denys.","0689864671 :",3
"Dog /","Clutton-Brock, Juliet.",0679814590,3
"An unquiet mind /","Jamison, Kay R.","0679763309 | 9780679763307",3
"My age of anxiety :","Stossel, Scott.","9780307269874 : HRD | 03072698",3
"If you're spooky and you know it /","Fronis, Aly,","9781499801651 : HRD | 1499801653 : HRD",3
"Michael Rosen's sad book /","Rosen, Michael,","0763625973 (lib. bdg.) :",3
"Freefall /","Bellin, Joshua David,","9781481491655 : HRD | 1481491652 : HRD",3
"Skeleton man /","Bruchac, Joseph,","0060290757 | 9780060290757 | 0060290765 | 9780060290764 | 0064408884 | 9780064408882",3
"A talent for murder :","Wilson, Andrew,","9781501145063 | 1501145061",3
"The rat catchers' olympics /","Cotterill, Colin,","9781616958251 | 1616958251",3
"Giving thanks :","Paterson, Katherine (EDT)/ Dalton, Pamela (ILT)","9781452113395 : SAL | 14521133",3
"Mirror touch :","Salinas, Joel,","9780062458667 : HRD | 0062458663 : HRD",3
"The bad-ass librarians of Timbuktu :","Hammer, Joshua,","9781476777405 | 1476777403 | 9781476777412 (trade pbk.) | 1476777411 (trade pbk.)",3
"Down and out down under /",,"0439841208 (pbk.) | 9780439841207 (pbk.) | 1428714774 (BWI bdg.) | 9781428714779 (BWI bdg.) | 9781417778379 (lib. bdg.) | 1417778377 (lib. bdg.)",3
"Annie was warned /","Krosoczka, Jarrett.","0375815678 :",3
"Engineers of victory","Kennedy, Paul M.,","9781588368980 (electronic bk.)",3
"The fiery cross /","Gabaldon, Diana.","0385315279 (alk. paper)",3
"What do we know :","Oliver, Mary.",030680994X,3
"Wicked like a wildfire /","Popovi, Lana,","9780062436832 : HRD | 006243683X : HRD",3
"The collected short stories of Louis L'Amour.","L'Amour, Louis,","9780804179751 : (paperback) | 0804179751 : (paperback)",3
"Sardine in outer space 5 /","Guibert, Emmanuel.","9781596433809 | 1596433809",3
"A/B ",,,3
"The phantom of the opera /","Leroux, Gaston,","1587261243 : | 9781587261244",3
"How Santa got his job /","Krensky, Stephen.","0689806973 (hardcover)",3
