id,title,author,isbn,annual circs
494,Fall from glory :,"Vistica, Gregory L.",9780684811505,22
495,The illustrated history of magic /,"Christopher, Milbourne.",9780435070168,13
496,C.S. Lewis :,"Wilson, A. N.,",9780393028133,35
498,The man who walked between the towers /,"Gerstein, Mordicai.",9780761317913,30
499,The man who walked between the towers /,"Gerstein, Mordicai.",9780761317913,27
500,The vault /,"Lovesey, Peter.",9781569472088,40
501,Foundation and empire /,"Asimov, Isaac,",9780385050456,31
502,Traveling to Tondo /,"Aardema, Verna.",9780679800811,16
503,"Final entries, 1945 :","Goebbels, Joseph,",9780399121166,9
504,"Ancient herbs, modern medicine :","Han, Henry.",9780553381184,38
505,Java for dummies /,"Walsh, Aaron E.",9781568846415,106
506,Whoo-oo is it? /,"McDonald, Megan.",9780531059746,66
507,Blue ribbon blues :,"Spinelli, Jerry.",9780679887539,55
508,The Irish manor house murder /,"Deere, Dicey.",9780312206062,53
509,The summons ,"Grisham, John.",9780375431487,113
510,The edge on the sword /,"Tingle, Rebecca.",9780399235801,45
512,Prodigal summer :,"Kingsolver, Barbara.",9780060199654,51
513,Snow Island /,"Towler, Katherine,",9781931561013,33
515,Long walk to freedom :,"Mandela, Nelson,",9780316545853,5
516,Long walk to freedom :,"Mandela, Nelson,",9780316545853,51
517,Sparks /,"McNamee, Graham.",9780385729772,32
518,"""Why should white guys have all the fun?"" :","Lewis, Reginald F.,",9780471042273,20
521,The history of Scotland /,"Somerset Fry, Plantagenet,",9780415066013,26
522,Big Anthony :,"DePaola, Tomie,",9780399231896,159
523,Chicken soup by heart /,"Hershenhorn, Esther.",9780689826658,73
526,Noblesse oblige /,"Argers, Helen.",9780312113247,50
527,Your sacred self :,"Dyer, Wayne W.",9780060177867,101
528,"Beach ball--left, right /","McMillan, Bruce.",9780823409464,60
529,Giving thanks :,"Swamp, Chief Jake,",9781880000151,34
530,Whispers and lies /,"Fielding, Joy.",9780743446259,34
532,The big nap :,"Hale, Bruce.",9780152025212,108
534,The runner /,"Reich, Christopher,",9780385333665,56
535,Dead man's island /,"Hart, Carolyn G.",9780553091731,125
536,The story of Christian spirituality :,,9780800632892,29
537,Line of vision /,"Ellis, David,",9780399147074,73
538,The complete illustrated guide to furniture & cabinet construction /,"Rae, Andy.",9781561584024,30
539,Duchamp :,"Tomkins, Calvin,",9780805008234,29
540,The serotonin solution :,"Wurtman, Judith J.",9780449910016,45
541,The first American :,"Brands, H. W.",9780385493284,62
542,The stonecutter :,"Newton, Pam.",9780399221873,22
544,The du Ponts :,"Duke, Marc.",9780841504295,26
545,The hostile hospital : a series of unfortunate events ; bk. 8 /,"Snicket, Lemony.",9780064408660,3
546,Ed Emberley's drawing book of trucks and trains.,"Emberley, Ed.",9780316237864,53
547,All the queen's men /,"Howard, Linda,",9780671034412,121
548,Thicker than water /,"Harrison, Kathryn.",9780394588896,25
549,All families are psychotic :,"Coupland, Douglas.",9781582341651,40
550,Du Pont: behind the nylon curtain.,"Colby, Gerard,",9780132210775,16
551,Drawing lessons from a bear /,"McPhail, David M.",9780316563451,86
552,Genghis Khan and the making of the modern world /,"Weatherford, J. McIver.",9780609610626,32
553,Don't tell anyone /,"Busch, Frederick,",9780393049732,32
554,The way she looks tonight :,"Fowler, Marian,",9780312147570,23
555,Whistler's angel /,"Maxim, John R.",9780380975457,31
556,Angry housewives eating bon bons /,"Landvik, Lorna,",9780345438829,85
557,Love's masquerade ,"Courtney, Caroline.",9780816131372,61
558,The body in the belfry /,"Page, Katherine Hall.",9780312037987,81
559,Capital /,"Curlee, Lynn.",9780689849473,42
560,Home improvement 1-2-3.,,9780696213274,86
561,Death of an outsider /,"Beaton, M. C.",9780312021887,80
562,Storming heaven /,"Mills, Kyle,",9780061012501,49
563,Nothing gold can stay :,"Stabenow, Dana.",9780525945598,50
564,Deepsix /,"McDevitt, Jack.",9780061051241,52
565,Breaking out of beginner's Spanish /,"Keenan, Joseph J.",9780292743212,22
566,Lemon meringue pie murder /,"Fluke, Joanne,",9780758201508,129
567,Tuck-me-in tales :,"MacDonald, Margaret Read,",9780874834611,43
568,The jewel that was ours /,"Dexter, Colin.",9780517588475,152
569,A raisin in the sun :,"Hansberry, Lorraine,",9780452267763,62
570,Rocks and minerals /,"Bingham, Caroline,",9780789497604,66
571,The burglar on the prowl /,"Block, Lawrence.",9780060198305,28
572,Noel Coward :,"Hoare, Philip.",9780684809373,19
574,"Harvey Hare, postman extraordinaire /","Watts, Bernadette.",9781558586871,66
576,Mosaic :,"Armstrong, Diane,",9780312274559,24
577,Half a moon and one whole star /,"Dragonwagon, Crescent.",9780027331202,81
578,The discovery of chocolate /,"Runcie, James,",9780060184810,29
579,Property of blood /,"Nabb, Magdalen,",9781569472514,48
580,Birdsong /,"Faulks, Sebastian.",9780679435457,81
581,"Krondor, tear of the gods /","Feist, Raymond E.",9780380978007,37
582,Simple & direct :,"Barzun, Jacques,",9780060102364,24
583,Pigsty /,"Teague, Mark.",9780590459150,94
584,The way of the wizard :,"Chopra, Deepak.",9780517704349,96
585,The secret of the Indian /,"Banks, Lynne Reid,",9780385262927,60
586,Dead reckoning :,"Treadway, David C.",9780465007288,13
587,"Power writing, power speaking :","Mager, N. H.",9780688032951,23
588,Commander Toad and the voyage home /,"Yolen, Jane.",9780399231223,100
589,Commander Toad and the voyage home /,"Yolen, Jane.",9780399231223,156
591,A place of execution /,"McDermid, Val.",9780312266325,62
592,Heart :,"Godwin, Gail.",9780380977956,16
593,Understanding depression :,"DePaulo, J. Raymond,",9780471395522,46
594,A house called Awful End /,"Ardagh, Philip.",9780805068283,51
595,Classical mythology /,"Morford, Mark P.O.,",9780582280045,35
596,Encyclopedia of the car.,,9781856273428,42
597,How the fisherman tricked the genie :,"Sunami, Kitoba.",9780689833991,56
598,Dim sum :,"Blonder, Ellen,",9780609608876,79
599,Funeral in blue /,"Perry, Anne.",9780345440013,32
600,Vision and art :,"Livingstone, Margaret.",9780810904064,29
601,The what's happening to my body? book for boys :,"Madaras, Lynda.",9781557044433,41
602,Foundation's edge /,"Asimov, Isaac,",9780385177252,67
603,Sewing by hand /,"Hoffman, Christine.",9780060211462,36
604,The free fall of Webster Cummings /,"Bodett, Tom,",9780786862092,36
605,The dark frontier /,"Ambler, Eric,",9780892964130,35
606,The queene's cure /,"Harper, Karen",9780385334785,34
607,Hamlet /,"Shakespeare, William,",9780300101058,47
608,The fat flush plan /,"Gittleman, Ann Louise.",9780071383837,19
609,The fat flush plan /,"Gittleman, Ann Louise.",9780071383837,32
610,Ghosts in photographs :,"Gettings, Fred.",9780517529300,54
611,DiMaggio : setting the record straight /,"Engelberg, Morris.",9780760314821,25
612,A fall in Denver :,"Andrews, Sarah.",9780684815237,67
613,Three sacks of truth :,"Kimmel, Eric A.",9780823409211,39
614,Maddy's song /,"Dickson, Margaret.",9780395360774,29
615,Bad love /,"Kellerman, Jonathan.",9780553089196,6
616,Introducing monoprints /,"Palmer, Frederick,",9780877498490,18
617,Here comes the mail /,"Skurzynski, Gloria.",9780027829167,188
618,Clockers /,"Price, Richard,",9780395537619,79
619,Hunter's green ,"Whitney, Phyllis A.,",9780816132966,27
620,The patchwork quilt /,"Flournoy, Valerie,",9780803700970,45
621,The patchwork quilt /,"Flournoy, Valerie,",9780803700970,78
622,Speaking freely :,"Hentoff, Nat.",9780679436478,14
623,Every creeping thing! :,"Conniff, Richard,",9780805056976,18
624,The first billion :,"Reich, Christopher,",9780385333672,64
626,My friend Rabbit /,"Rohmann, Eric.",9780761315353,59
627,"Look out kindergarten, here I come! = Preparate kindergarten, alla voy!/","Carlson, Nancy L.",9780670883783,61
629,The feather-bed journey /,"Feder, Paula Kurzband.",9780807523308,56
630,Mystic river /,"Lehane, Dennis.",9780688163167,7
631,Last puzzle & testament /,"Hall, Parnell.",9780553800999,69
632,What every programmer should know about object-oriented design /,"Page-Jones, Meilir.",9780932633316,56
634,Night & low-light photography :,"Gibbons, Bob,",9780713721270,41
635,Food :,"Goldberg, Jake,",9780531114117,14
636,Promises,"Richardson, Nancy",9781572970977,101
637,A certain smile ,"Michael, Judith.",9780375706783,71
638,Primitive people /,"Prose, Francine,",9780374237226,27
639,Murder most delectable :,,9781581821192,32
641,Terrific tails /,"Machotka, Hana.",9780688045623,66
643,Grover Cleveland :,"Brodsky, Alyn.",9780312268831,27
644,Tripoint /,"Cherryh, C. J.",9780446517805,23
645,Sparkling cyanide ,"Christie, Agatha,",9780708902233,62
646,Each peach pear plum :,"Ahlberg, Janet.",9780670287055,4
647,Each peach pear plum :,"Ahlberg, Janet.",9780670287055,60
648,Each peach pear plum :,"Ahlberg, Janet.",9780670287055,166
649,The inner world of Abraham Lincoln /,"Burlingame, Michael,",9780252020865,39
650,Picture me dead /,"Graham, Heather.",9781551666815,65
651,Shaman :,"Gordon, Noah.",9780525935544,95
652,Winter poems /,,9780590428729,45
653,The laughing hangman :,"Marston, Edward.",9780312143053,21
654,Wilbur and Orville :,"Howard, Fred,",9780394542690,53
655,The confessions of Mycroft Holmes :,"Theroux, Marcel,",9780151006472,10
656,Catch a falling spy =,"Deighton, Len,",9780151161270,27
657,Strip tease :,"Hiaasen, Carl.",9780679419815,18
658,The New York times management reader /,,9780805067422,20
659,They came before Columbus /,"Van Sertima, Ivan.",9780394402451,4
660,Homeless bird /,"Whelan, Gloria.",9780006028451,2
661,Criminal intent /,"Bernhardt, William,",9780345441737,48
662,Stokes field guide to birds.,"Stokes, Donald W.",9780316818094,57
663,The obsession /,"Cookson, Catherine.",9780684842417,80
664,Growing crystals /,"Squire, Ann.",9780516223407,50
665,In plain sight /,"Block, Barbara.",9781575660592,55
666,Independence day /,"Sanders, Nancy I.",9780516227641,62
667,Amy Tan /,,9780791056585,34
668,Adam's fall /,"Brown, Sandra,",9780553095388,10
669,The blind assassin ,"Atwood, Margaret,",9780375430855,63
670,Letters from prison :,"Furio, Jennifer.",9781892941596,17
671,America's musical life :,"Crawford, Richard,",9780393048100,18
672,A past in hiding :,"Roseman, Mark.",9780805063264,27
673,The truth hurts /,"Pickard, Nancy.",9780743412032,53
674,Soul picnic :,"Kort, Michele.",9780312209414,19
675,Slaves of New York :,"Janowitz, Tama.",9780517561072,15
676,I :,"Olsen, Jack.",9780312241988,28
677,I :,"Olsen, Jack.",9780312241988,6
678,Europe's last summer :,"Fromkin, David.",9780375411564,26
679,Aunt Dimity takes a holiday /,"Atherton, Nancy.",9780670032006,68
680,Nobody's perfect:,"Lane, Anthony,",9780375414480,16
681,Rare earth :,"Ward, Peter Douglas,",9780387987019,17
682,The kids' book of weather forecasting :,"Breen, Mark,",9781885593399,58
683,Healing home spa :,"Cooksley, Valerie Gennari.",9780735203327,40
684,The great one :,"Henry, William A.,",9780385415330,46
685,1927:,"Leinwand, Gerald.",9781568581538,26
688,Propaganda :,"Rhodes, Anthony Richard Ewart.",9780877540298,23
689,"Washington, D.C. /","Furman, Elina.",9780516223193,23
691,The United States and the Pacific :,"Heffer, Jean.",9780268043087,13
692,Cousin Susannah /,"Hucker, Hazel.",9780312139506,43
693,"Beautiful as the moon, radiant as the stars :",,9780446691369,29
694,Murder suicide /,"Ablow, Keith R.",9780312323899,31
696,Misoso :,,9780679834304,9
697,Jerome Kern collection /,"Kern, Jerome,",9780881889031,35
699,The 10-second Internet manager:,"Breier, Mark.",9780609607329,16
700,The great book of couscous :,"Marks, Copeland.",9781556114205,31
701,A clockwork orange /,"Burgess, Anthony,",9780393312836,7
702,A clockwork orange /,"Burgess, Anthony,",9780393312836,17
703,"Come back, Jack! /","Anholt, Catherine.",9781564023131,142
704,Pascual's magic pictures /,"Gage, Amy Glaser.",9780876148778,115
705,The art and architecture of Russia /,"Hamilton, George Heard.",9780140560060,5
706,Chile death /,"Albert, Susan Wittig.",9780425165393,80
707,The Mud Flat Olympics /,"Stevenson, James,",9780688129231,82
708,My cat Jack /,"Casey, Patricia.",9781564024107,54
709,Whistle in the graveyard: folktales to chill your bones.,"Leach, Maria.",9780670762453,38
710,The notebook /,"Sparks, Nicholas.",9780446520805,62
711,Dinosaur tree /,"Henderson, Douglas.",9780027435474,51
712,Persian cooking for a healthy kitchen /,"Batmanglij, Najmieh,",9780934211406,37
713,Bannerman's ghosts /,"Maxim, John R.",9780060005849,25
714,Dance of the scarecrows :,"Sipherd, Ray.",9780312143060,23
715,Shadow puppets /,"Card, Orson Scott.",9780765300171,84
716,Rhinos /,"Penny, Malcolm.",9780531183960,49
717,By blood possessed /,"Santangelo, Elena.",9780312209605,44
718,Say it with poison /,"Granger, Ann.",9780312055066,115
720,Beginning wrestling /,"Ryan, Thomas",9780806946252,53
721,"Goosebumps, bk. 22 : Ghost beach /","Stine, R. L.",9780590477444,100
722,Music and lyrics by Cole Porter /,"Porter, Cole,",9780394707945,17
723,Music and lyrics by Cole Porter /,"Porter, Cole,",9780394707945,18
724,Music and lyrics by Cole Porter /,"Porter, Cole,",9780394707945,41
725,The woman in the moon :,"Rattigan, Jama Kim.",9780316734462,23
726,Hamlet :,"Bloom, Harold.",9781573222334,34
727,Music & silence /,"Tremain, Rose.",9780374199890,29
728,Lana:,"Turner, Lana,",9780525241065,20
729,The minimalist cooks dinner :,"Bittman, Mark.",9780767906715,49
731,Shell games :,"Russell, Kirk,",9780811841863,24
732,Linux for dummies /,"Witherspoon, Craig.",9780764502750,71
733,The art of being a lion /,"Denis-Huot, Christine.",9781586637071,19
734,The meaning of flowers :,"Powell, Claire.",9780904041873,22
735,Kate's giants /,"Gregory, Valiska.",9781564022998,89
736,A history of Ireland /,"Cronin, Mike.",9780312237998,47
738,Atlantis found ,"Cussler, Clive.",9780786222834,58
739,Extreme odds /,"Hanson, Rick,",9781575663333,35
740,"Wake up, sir! :","Ames, Jonathan.",9780743230049,15
741,The wump world.,"Peet, Bill.",9780395311295,52
742,Three roads to the Alamo :,"Davis, William C.,",9780060173340,28
743,Final round /,"Bernhardt, William,",9780345449627,54
746,Deflation :,"Farrell, Chris.",9780060576455,14
747,Gu li hai zi 100 zhao 鼓勵孩子100招/,"Jiang, Ximei 江惜美.",9789575652197,73
748,Bitter sweets /,"McKevett, G. A.",9781575660325,136
749,Ocean /,"Ricciuti, Edward R.",9780761400783,58
750,Home fires /,"Maron, Margaret.",9780892966554,70
752,Fortune like the moon /,"Clare, Alys.",9780312261627,44
754,The Lone Ranger and Tonto fistfight in heaven /,"Alexie, Sherman,",9780871135483,16
755,Bucking the sun :,"Doig, Ivan.",9780684811710,23
756,The train now departing :,"Grimes, Martha.",9780670891542,46
757,Armadillo rodeo /,"Brett, Jan,",9780399228032,125
758,A fish caught in time :,"Weinberg, Samantha,",9780060194956,11
759,Rogue warrior /,"Marcinko, Richard.",9780671703905,46
760,Nancy Reagan :,"Kelley, Kitty.",9780671646462,27
761,The complete T. rex /,"Horner, John R.",9780671741853,27
762,The sight /,"Clement-Davies, David,",9780525467236,82
763,Desert /,"Ricciuti, Edward R.",9780761401346,28
764,Cockatiels :,"Wolter, Annette.",9780812028898,25
765,This is reggae music :,"Bradley, Lloyd,",9780802138286,11
766,Charade /,"Brown, Sandra,",9780446516563,135
767,The friendly Dickens :,"Epstein, Norrie.",9780670839438,28
768,Fox outfoxed /,"Marshall, James,",9780803710368,225
769,Fox outfoxed /,"Marshall, James,",9780803710368,237
771,The skystone :,"Whyte, Jack.",9780312860912,59
772,Face painting and dressing up for kids :,"Boase, Petra.",9780831730772,80
773,The midnight eaters /,"Hest, Amy.",9780027436303,47
774,The confession of Brother Haluin /,"Peters, Ellis,",9780892963492,49
777,All about Sam /,"Lowry, Lois.",9780395486627,16
778,Color :,"Rossetti, Christina Georgina,",9780060226268,75
779,Murder in the rough /,"Borthwick, J. S.",9780312288297,33
780,Motocross /,"Herran, Joe.",9780791075364,28
781,Parable of the talents /,"Butler, Octavia E.",9781888363814,1
783,Titanic crossing /,"Williams, Barbara.",9780803717909,115
784,This rock :,"Morgan, Robert,",9781565123038,34
785,Tom Clancy's Op-center.,"Clancy, Tom,",9780786223183,96
786,Ronald Morgan goes to camp /,"Giff, Patricia Reilly.",9780670861958,125
787,St. Valentine /,"Sabuda, Robert.",9780689317620,41
789,"Make a circle, keep us in :","Adoff, Arnold.",9780440059080,24
790,Fortress of dragons /,"Cherryh, C. J.",9780061050558,29
791,We wanted you /,"Rosenberg, Liz.",9780761315971,46
792,The Greek vegetarian :,"Kochilas, Diane.",9780312146085,93
793,None of the above.,"Wells, Rosemary.",9780803761483,
794,The encyclopedia of sculpting techniques /,"Plowman, John.",9781561385324,64
795,Polymer clay basics /,"Resta, Monica.",9780806971360,47
797,Lord Jim /,"Conrad, Joseph,",9780385042659,30
798,America's dream /,"Santiago, Esmeralda.",9780060172794,40
800,I am me! /,"Brandenberg, Alexa.",9780152009748,85
801,The country of the heart /,"Wersba, Barbara.",9780689304699,
802,Millie and the mudhole /,"Reddix, Valerie,",9780688102128,102
